person,name,year
https://data.muziekweb.nl/Link/M00000033988,Jim Glaser,1937
https://data.muziekweb.nl/Link/M00000034003,Pádraig Ó Maoldomhnaigh,1938
https://data.muziekweb.nl/Link/M00000034003,Paddy Moloney,1938
https://data.muziekweb.nl/Link/M00000034098,David Cassidy,1950
https://data.muziekweb.nl/Link/M00000034114,Bill Pritchard,1964
https://data.muziekweb.nl/Link/M00000034123,Rosie Gaines,1985
https://data.muziekweb.nl/Link/M00000034166,Violeta Parra,1917
https://data.muziekweb.nl/Link/M00000034177,Cesarius Alvim Botelho,1950
https://data.muziekweb.nl/Link/M00000034177,Cesarius Alvim,1950
https://data.muziekweb.nl/Link/M00000034195,Arthur Preuss,1878
https://data.muziekweb.nl/Link/M00000034241,Miranda Richardson,1958
https://data.muziekweb.nl/Link/M00000034245,Eric Beekes,1949
https://data.muziekweb.nl/Link/M00000034279,Steve Taylor,1957
https://data.muziekweb.nl/Link/M00000034299,Samuel L. Jackson,1948
https://data.muziekweb.nl/Link/M00000034327,Roland Gerin,1929
https://data.muziekweb.nl/Link/M00000034384,Joseph Ronald Drew,1934
https://data.muziekweb.nl/Link/M00000034384,Ronnie Drew,1934
https://data.muziekweb.nl/Link/M00000034454,Francesco Navarrini,1855
https://data.muziekweb.nl/Link/M00000034454,Francesco Navarini,1855
https://data.muziekweb.nl/Link/M00000034490,Antena,1960
https://data.muziekweb.nl/Link/M00000034490,Isabelle Antena,1960
https://data.muziekweb.nl/Link/M00000034505,Paul Payan,1878
https://data.muziekweb.nl/Link/M00000034564,Alice Ernestine Prin,1901
https://data.muziekweb.nl/Link/M00000034564,Kiki de Montparnasse,1901
https://data.muziekweb.nl/Link/M00000034565,Elis Regina Carvalho Costa,1945
https://data.muziekweb.nl/Link/M00000034565,Elis Regina,1945
https://data.muziekweb.nl/Link/M00000034574,Craig McLachlan,1965
https://data.muziekweb.nl/Link/M00000034587,"Joe Willie ""Pinetop"" Perkins",1913
https://data.muziekweb.nl/Link/M00000034587,Pinetop Perkins,1913
https://data.muziekweb.nl/Link/M00000034662,Uzi [FR],1999
https://data.muziekweb.nl/Link/M00000034666,Cass Elliot,1941
https://data.muziekweb.nl/Link/M00000034666,Mama Cass,1941
https://data.muziekweb.nl/Link/M00000034750,Carel Christiaan Schulz,1950
https://data.muziekweb.nl/Link/M00000034750,Carel Chr. Schulz,1950
https://data.muziekweb.nl/Link/M00000034758,Julius Watkins,1921
https://data.muziekweb.nl/Link/M00000034858,Cor Steyn,1906
https://data.muziekweb.nl/Link/M00000034913,J. Billy VerPlanck,1930
https://data.muziekweb.nl/Link/M00000034913,Billy Ver Planck,1930
https://data.muziekweb.nl/Link/M00000034981,Erik Anton Julius Schmedes,1868
https://data.muziekweb.nl/Link/M00000034981,Erik Schmedes,1868
https://data.muziekweb.nl/Link/M00000034983,Leon Golzmann,1897
https://data.muziekweb.nl/Link/M00000034983,Dajos Bèla,1897
https://data.muziekweb.nl/Link/M00000035043,Ketil Bjørnstad,1952
https://data.muziekweb.nl/Link/M00000035076,Lys Gauty,1908
https://data.muziekweb.nl/Link/M00000035111,Daryle Singletary,1971
https://data.muziekweb.nl/Link/M00000035139,Sidney De Paris,1905
https://data.muziekweb.nl/Link/M00000035166,John Goodman,1952
https://data.muziekweb.nl/Link/M00000035191,Rufus Sewell,1967
https://data.muziekweb.nl/Link/M00000035241,Joseph Christopher Liggins,1916
https://data.muziekweb.nl/Link/M00000035241,Joe Liggins,1916
https://data.muziekweb.nl/Link/M00000035400,Ewanya Johnson,1972
https://data.muziekweb.nl/Link/M00000035400,Puff Johnson,1972
https://data.muziekweb.nl/Link/M00000035413,Bebo Valdés,1918
https://data.muziekweb.nl/Link/M00000035431,Elvin Jones,1927
https://data.muziekweb.nl/Link/M00000035444,Leroy Frank Van Dyke,1929
https://data.muziekweb.nl/Link/M00000035444,Leroy Van Dyke,1929
https://data.muziekweb.nl/Link/M00000035579,Yavuz Bingöl,1964
https://data.muziekweb.nl/Link/M00000035582,Ruth Brown,1928
https://data.muziekweb.nl/Link/M00000035667,Christian Adam,1945
https://data.muziekweb.nl/Link/M00000035715,Eva Turner,1892
https://data.muziekweb.nl/Link/M00000035726,Gunnar Hahn,1908
https://data.muziekweb.nl/Link/M00000035733,Shulamit Natan,1947
https://data.muziekweb.nl/Link/M00000035733,Shuli Natan,1947
https://data.muziekweb.nl/Link/M00000035733,Shull Natan,1947
https://data.muziekweb.nl/Link/M00000035733,Shuly Nathan,1947
https://data.muziekweb.nl/Link/M00000035759,Bob Wills,1905
https://data.muziekweb.nl/Link/M00000035777,Leonard Joseph Tristano,1919
https://data.muziekweb.nl/Link/M00000035777,Lennie Tristano,1919
https://data.muziekweb.nl/Link/M00000035815,Adîb al- Dâyikh,1938
https://data.muziekweb.nl/Link/M00000035815,Adib Dayikh,1938
https://data.muziekweb.nl/Link/M00000035823,Elliott Smith,1969
https://data.muziekweb.nl/Link/M00000035875,"Joe ""Bebop"" Carroll",1919
https://data.muziekweb.nl/Link/M00000035875,Joe Carroll,1919
https://data.muziekweb.nl/Link/M00000035895,Anthony Esmond Sheridan McGinnity,1940
https://data.muziekweb.nl/Link/M00000035895,Tony Sheridan,1940
https://data.muziekweb.nl/Link/M00000035947,Carlos Ramos,1907
https://data.muziekweb.nl/Link/M00000036001,Henk Weingard,1946
https://data.muziekweb.nl/Link/M00000036001,Henk Wijngaard,1946
https://data.muziekweb.nl/Link/M00000036027,Mohammed Wardi,1932
https://data.muziekweb.nl/Link/M00000036030,Berthe Sylva,1885
https://data.muziekweb.nl/Link/M00000036076,David Janssen,1931
https://data.muziekweb.nl/Link/M00000036077,The Killer,1935
https://data.muziekweb.nl/Link/M00000036077,Jerry Lee Lewis,1935
https://data.muziekweb.nl/Link/M00000036083,Bob Leverman,1943
https://data.muziekweb.nl/Link/M00000036083,Robert Long,1943
https://data.muziekweb.nl/Link/M00000036114,Laura Branigan,1952
https://data.muziekweb.nl/Link/M00000036134,Frank Strazzeri,1930
https://data.muziekweb.nl/Link/M00000036261,Medea Mei-Figner,1859
https://data.muziekweb.nl/Link/M00000036268,"Yervant Harry Babasin, Jr.",1921
https://data.muziekweb.nl/Link/M00000036268,Harry Babasin,1921
https://data.muziekweb.nl/Link/M00000036337,George Adams,1940
https://data.muziekweb.nl/Link/M00000036402,Robert Hunter Caldwell,1951
https://data.muziekweb.nl/Link/M00000036402,Bobby Caldwell,1951
https://data.muziekweb.nl/Link/M00000036454,Gene McDaniels,1935
https://data.muziekweb.nl/Link/M00000036501,Charly Barnet,1913
https://data.muziekweb.nl/Link/M00000036501,Charlie Barnet,1913
https://data.muziekweb.nl/Link/M00000036523,Robin Beck,1954
https://data.muziekweb.nl/Link/M00000036533,Hans Brausewetter,1889
https://data.muziekweb.nl/Link/M00000036638,Jewel Faye Smith,1943
https://data.muziekweb.nl/Link/M00000036638,Sammi Smith,1943
https://data.muziekweb.nl/Link/M00000036651,Hanna Schygulla,1943
https://data.muziekweb.nl/Link/M00000036686,Samuel Gene Maghett,1937
https://data.muziekweb.nl/Link/M00000036686,Magic Sam,1937
https://data.muziekweb.nl/Link/M00000036710,Ostad Elahi,1895
https://data.muziekweb.nl/Link/M00000036739,Frances Langford,1913
https://data.muziekweb.nl/Link/M00000036740,Marv Johnson,1938
https://data.muziekweb.nl/Link/M00000036795,Johnny Adams,1932
https://data.muziekweb.nl/Link/M00000036862,Mel Street,1935
https://data.muziekweb.nl/Link/M00000036891,Joe Maphis,1921
https://data.muziekweb.nl/Link/M00000036937,Theodor Lattermann,1880
https://data.muziekweb.nl/Link/M00000036965,Dexter Keith Gordon,1923
https://data.muziekweb.nl/Link/M00000036965,Dexter Gordon,1923
https://data.muziekweb.nl/Link/M00000036990,Alexander Minto Hughes,1945
https://data.muziekweb.nl/Link/M00000036990,Judge Dread,1945
https://data.muziekweb.nl/Link/M00000036997,Eliza Gilkyson,1950
https://data.muziekweb.nl/Link/M00000037057,Forrest Thomas,1953
https://data.muziekweb.nl/Link/M00000037057,Forrest,1953
https://data.muziekweb.nl/Link/M00000037121,Pedro Blanco Acosta,1902
https://data.muziekweb.nl/Link/M00000037121,Pedro Laurenz,1902
https://data.muziekweb.nl/Link/M00000037158,Max Bygraves,1922
https://data.muziekweb.nl/Link/M00000037278,Mory Kanté,1950
https://data.muziekweb.nl/Link/M00000037302,Raúl Alberto Antonio Gieco,1951
https://data.muziekweb.nl/Link/M00000037302,León Gieco,1951
https://data.muziekweb.nl/Link/M00000037320,Jimmy Clanton,1938
https://data.muziekweb.nl/Link/M00000037348,Milton Silva Campos Nascimento,1942
https://data.muziekweb.nl/Link/M00000037348,Milton Nascimento,1942
https://data.muziekweb.nl/Link/M00000037356,Léon Escalaïs,1859
https://data.muziekweb.nl/Link/M00000037356,Léonce-Antoine Escalaïs,1859
https://data.muziekweb.nl/Link/M00000037356,Leonce Escalaïs,1859
https://data.muziekweb.nl/Link/M00000037402,Dennis Brown,1957
https://data.muziekweb.nl/Link/M00000037487,Kiki Dee,1947
https://data.muziekweb.nl/Link/M00000037501,Tony Brent,1926
https://data.muziekweb.nl/Link/M00000037507,Lino Ventura,1919
https://data.muziekweb.nl/Link/M00000037627,Robert Nesta Marley,1945
https://data.muziekweb.nl/Link/M00000037627,Bob Marley,1945
https://data.muziekweb.nl/Link/M00000037667,Frankie Yankovic,1915
https://data.muziekweb.nl/Link/M00000037716,Rahsaan Patterson,1974
https://data.muziekweb.nl/Link/M00000037804,Paul Weller,1958
https://data.muziekweb.nl/Link/M00000037880,Barnabas von Géczy,1897
https://data.muziekweb.nl/Link/M00000037886,John Gregory Lee,1952
https://data.muziekweb.nl/Link/M00000037886,John Lee [US I],1952
https://data.muziekweb.nl/Link/M00000037895,Rick James,1948
https://data.muziekweb.nl/Link/M00000037906,Rudolf Gerlach-Rusnak,1895
https://data.muziekweb.nl/Link/M00000037956,Artis Ivey,1963
https://data.muziekweb.nl/Link/M00000037956,Coolio,1963
https://data.muziekweb.nl/Link/M00000038064,George Stanley Clinton Jr.,1947
https://data.muziekweb.nl/Link/M00000038064,George S. Clinton,1947
https://data.muziekweb.nl/Link/M00000038090,Mike Reid [UK],1940
https://data.muziekweb.nl/Link/M00000038107,Birger Sjöberg,1885
https://data.muziekweb.nl/Link/M00000038116,Mien Froger,1942
https://data.muziekweb.nl/Link/M00000038155,Antonio Mairena,1909
https://data.muziekweb.nl/Link/M00000038177,Robert Lee Irving Jr.,1953
https://data.muziekweb.nl/Link/M00000038177,Robert Irving III,1953
https://data.muziekweb.nl/Link/M00000038274,Gary Anthony James Webb,1958
https://data.muziekweb.nl/Link/M00000038274,Gary Numan,1958
https://data.muziekweb.nl/Link/M00000038278,Thomas James Ladnier,1900
https://data.muziekweb.nl/Link/M00000038278,Tommy Ladnier,1900
https://data.muziekweb.nl/Link/M00000038326,Chaim Topol,1935
https://data.muziekweb.nl/Link/M00000038326,Haym Topol,1935
https://data.muziekweb.nl/Link/M00000038326,Topol,1935
https://data.muziekweb.nl/Link/M00000038327,Charlotte Tirard,1887
https://data.muziekweb.nl/Link/M00000038371,Joni Mitchell,1943
https://data.muziekweb.nl/Link/M00000038451,Leonard W. Borisoff,1942
https://data.muziekweb.nl/Link/M00000038451,Len Barry,1942
https://data.muziekweb.nl/Link/M00000038463,Sonny Okosuns,1947
https://data.muziekweb.nl/Link/M00000038463,Sonny Okosun,1947
https://data.muziekweb.nl/Link/M00000038506,Ginger Rogers,1911
https://data.muziekweb.nl/Link/M00000038518,Lemon Henry Jefferson,1897
https://data.muziekweb.nl/Link/M00000038518,Blind Lemon Jefferson,1897
https://data.muziekweb.nl/Link/M00000038538,Otis Rush,1935
https://data.muziekweb.nl/Link/M00000038607,"""Big"" John Patton",1935
https://data.muziekweb.nl/Link/M00000038607,John Patton,1935
https://data.muziekweb.nl/Link/M00000038611,Dimitri from Paris,1963
https://data.muziekweb.nl/Link/M00000038630,Louis Morais,1935
https://data.muziekweb.nl/Link/M00000038630,Luís Ramos Morais,1935
https://data.muziekweb.nl/Link/M00000038630,Luis Morais,1935
https://data.muziekweb.nl/Link/M00000038661,K. Sridhar,1948
https://data.muziekweb.nl/Link/M00000038661,Krishnamurti Sridhar,1948
https://data.muziekweb.nl/Link/M00000038705,Herbert Distel,1942
https://data.muziekweb.nl/Link/M00000038727,Elaine Stritch,1925
https://data.muziekweb.nl/Link/M00000038803,Jo Privat,1919
https://data.muziekweb.nl/Link/M00000038869,Paul Barrere,1948
https://data.muziekweb.nl/Link/M00000038928,Monique Dubois,1923
https://data.muziekweb.nl/Link/M00000038928,Monique Morelli,1923
https://data.muziekweb.nl/Link/M00000038939,John Archibald Dixon Swan,1952
https://data.muziekweb.nl/Link/M00000038939,Swanee,1952
https://data.muziekweb.nl/Link/M00000038942,Turner Layton,1894
https://data.muziekweb.nl/Link/M00000038957,Teresa Teng,1953
https://data.muziekweb.nl/Link/M00000038981,Desiree Heslop,1961
https://data.muziekweb.nl/Link/M00000038981,Princess,1961
https://data.muziekweb.nl/Link/M00000039037,Cal Tjader,1925
https://data.muziekweb.nl/Link/M00000039069,Nathalie MacMaster,1972
https://data.muziekweb.nl/Link/M00000039069,Natalie MacMaster,1972
https://data.muziekweb.nl/Link/M00000039087,Christopher Russell Edward Squire,1948
https://data.muziekweb.nl/Link/M00000039087,Chris Squire,1948
https://data.muziekweb.nl/Link/M00000039191,Aaron Carter,1987
https://data.muziekweb.nl/Link/M00000039210,Raffaello de Banfield,1922
https://data.muziekweb.nl/Link/M00000039228,"Herman ""Little Junior"" Parker",1932
https://data.muziekweb.nl/Link/M00000039228,Little Junior Parker,1932
https://data.muziekweb.nl/Link/M00000039234,Morris Holt,1937
https://data.muziekweb.nl/Link/M00000039234,Magic Slim,1937
https://data.muziekweb.nl/Link/M00000039295,Ismael Rivera,1931
https://data.muziekweb.nl/Link/M00000039332,David McComb,1962
https://data.muziekweb.nl/Link/M00000039337,Tamburi Cemil Bey,1873
https://data.muziekweb.nl/Link/M00000039337,Tanburi Cemil Bey,1873
https://data.muziekweb.nl/Link/M00000039380,Shaky Horton,1918
https://data.muziekweb.nl/Link/M00000039380,Walter 'Mumbles' Horton,1918
https://data.muziekweb.nl/Link/M00000039380,Walter 'Shaky' Horton,1918
https://data.muziekweb.nl/Link/M00000039380,Walter Horton,1918
https://data.muziekweb.nl/Link/M00000039380,Big Walter Horton,1918
https://data.muziekweb.nl/Link/M00000039405,Heidi Brühl,1942
https://data.muziekweb.nl/Link/M00000039431,Kabasele Yampanya,1951
https://data.muziekweb.nl/Link/M00000039431,Pépé Kallé,1951
https://data.muziekweb.nl/Link/M00000039510,Carl Armster,1883
https://data.muziekweb.nl/Link/M00000039510,Karl Armster,1883
https://data.muziekweb.nl/Link/M00000039537,Sonny Stitt,1924
https://data.muziekweb.nl/Link/M00000039607,Anne Shelton,1928
https://data.muziekweb.nl/Link/M00000039622,Oran Thaddeus Page,1906
https://data.muziekweb.nl/Link/M00000039622,Hot Lips Page,1906
https://data.muziekweb.nl/Link/M00000039636,Ronald Steckel,1945
https://data.muziekweb.nl/Link/M00000039668,Lowell Fulson,1921
https://data.muziekweb.nl/Link/M00000039711,John Abercrombie,1944
https://data.muziekweb.nl/Link/M00000039714,Tanya Stephens,1973
https://data.muziekweb.nl/Link/M00000039723,Frank Hutchison,1897
https://data.muziekweb.nl/Link/M00000039779,Hugh Lawson,1935
https://data.muziekweb.nl/Link/M00000039780,Carole King,1942
https://data.muziekweb.nl/Link/M00000039824,Don Pullen,1944
https://data.muziekweb.nl/Link/M00000039827,Colin James,1964
https://data.muziekweb.nl/Link/M00000039878,André Claveau,1911
https://data.muziekweb.nl/Link/M00000039890,Moon Mullican,1909
https://data.muziekweb.nl/Link/M00000039920,Häns'che Weiss,1951
https://data.muziekweb.nl/Link/M00000039933,Asmindia Sonia López Valdez,1946
https://data.muziekweb.nl/Link/M00000039933,Sonia López,1946
https://data.muziekweb.nl/Link/M00000039952,Patti Page,1927
https://data.muziekweb.nl/Link/M00000040004,Willie Nelson,1933
https://data.muziekweb.nl/Link/M00000040084,Billy Mitchell,1926
https://data.muziekweb.nl/Link/M00000040165,Claude Russell Bridges,1942
https://data.muziekweb.nl/Link/M00000040165,Leon Russell,1942
https://data.muziekweb.nl/Link/M00000040180,Millicent Dolly May Small,1946
https://data.muziekweb.nl/Link/M00000040180,Millie,1946
https://data.muziekweb.nl/Link/M00000040180,Millie Small,1946
https://data.muziekweb.nl/Link/M00000040205,Robbert Arris Jules Agerbeek,1937
https://data.muziekweb.nl/Link/M00000040205,Rob Agerbeek,1937
https://data.muziekweb.nl/Link/M00000040287,Cyril Pahinui,1950
https://data.muziekweb.nl/Link/M00000040296,Annunzio Paolo Mantovani,1905
https://data.muziekweb.nl/Link/M00000040296,Mantovani,1905
https://data.muziekweb.nl/Link/M00000040338,Spike Jones,1911
https://data.muziekweb.nl/Link/M00000040361,Paul Antony Young,1956
https://data.muziekweb.nl/Link/M00000040361,Paul Young,1956
https://data.muziekweb.nl/Link/M00000040405,Enoch Light,1907
https://data.muziekweb.nl/Link/M00000040412,Betty Carter,1930
https://data.muziekweb.nl/Link/M00000040424,John Martyn,1948
https://data.muziekweb.nl/Link/M00000040448,Antonius Erich,1911
https://data.muziekweb.nl/Link/M00000040448,Tom Erich,1911
https://data.muziekweb.nl/Link/M00000040604,Don Felder,1966
https://data.muziekweb.nl/Link/M00000040651,Wendy Orlean Williams,1949
https://data.muziekweb.nl/Link/M00000040651,Wendy O. Williams,1949
https://data.muziekweb.nl/Link/M00000040673,Willa Mae Thornton,1926
https://data.muziekweb.nl/Link/M00000040673,Big Mama Thornton,1926
https://data.muziekweb.nl/Link/M00000040677,Derek Smith,1931
https://data.muziekweb.nl/Link/M00000040678,Don Byas,1912
https://data.muziekweb.nl/Link/M00000040842,Amy Celeste Boersma,1953
https://data.muziekweb.nl/Link/M00000040842,Amy Holland,1953
https://data.muziekweb.nl/Link/M00000040867,Paul Kossoff,1950
https://data.muziekweb.nl/Link/M00000040869,Ellis Marsalis,1934
https://data.muziekweb.nl/Link/M00000040894,Florica Cristoforeanu,1887
https://data.muziekweb.nl/Link/M00000040943,Jozef Vriezelaar,1938
https://data.muziekweb.nl/Link/M00000040943,Johnny Blenco,1938
https://data.muziekweb.nl/Link/M00000040961,Chris Anderson,1926
https://data.muziekweb.nl/Link/M00000040965,David K Wilcox,1949
https://data.muziekweb.nl/Link/M00000040965,David Karl William Wilcox,1949
https://data.muziekweb.nl/Link/M00000040965,David Wilcox [CA],1949
https://data.muziekweb.nl/Link/M00000040980,Gil Scott,1949
https://data.muziekweb.nl/Link/M00000040980,Gil Scott-Heron,1949
https://data.muziekweb.nl/Link/M00000041054,Kat,1966
https://data.muziekweb.nl/Link/M00000041054,Katherine Thomas,1966
https://data.muziekweb.nl/Link/M00000041054,The Great Kat,1966
https://data.muziekweb.nl/Link/M00000041081,Max Eastley,1944
https://data.muziekweb.nl/Link/M00000041084,Pauline Carton,1884
https://data.muziekweb.nl/Link/M00000041097,Juan Cristóbal Martín,1948
https://data.muziekweb.nl/Link/M00000041097,Juan Martín,1948
https://data.muziekweb.nl/Link/M00000041106,Michael Jay Johson,1944
https://data.muziekweb.nl/Link/M00000041106,Michael Johnson,1944
https://data.muziekweb.nl/Link/M00000041126,Paul Gonsalves,1920
https://data.muziekweb.nl/Link/M00000041138,Khalid Yasin,1940
https://data.muziekweb.nl/Link/M00000041138,Larry Young,1940
https://data.muziekweb.nl/Link/M00000041165,Alice Faye,1915
https://data.muziekweb.nl/Link/M00000041242,Andy Gibb,1958
https://data.muziekweb.nl/Link/M00000041300,Paulette Jeanne Renée Michey,1922
https://data.muziekweb.nl/Link/M00000041300,Mick Micheyl,1922
https://data.muziekweb.nl/Link/M00000041342,Ernie Henry,1926
https://data.muziekweb.nl/Link/M00000041416,John Rea,1915
https://data.muziekweb.nl/Link/M00000041461,Joe Pass,1929
https://data.muziekweb.nl/Link/M00000041477,Lena Mary Calhoun Horne,1917
https://data.muziekweb.nl/Link/M00000041477,Lena Horne,1917
https://data.muziekweb.nl/Link/M00000041526,DJ Romanthony,1967
https://data.muziekweb.nl/Link/M00000041526,Romanthony's Nightvision,1967
https://data.muziekweb.nl/Link/M00000041526,Romanthony,1967
https://data.muziekweb.nl/Link/M00000041550,Jaime Torres,1938
https://data.muziekweb.nl/Link/M00000041575,Marty Balin,1942
https://data.muziekweb.nl/Link/M00000041625,Melanie Kurt,1880
https://data.muziekweb.nl/Link/M00000041632,Kevin Spacey,1959
https://data.muziekweb.nl/Link/M00000041836,George de Fretes,1921
https://data.muziekweb.nl/Link/M00000041847,Anders Berglund,1948
https://data.muziekweb.nl/Link/M00000041850,João Gilberto,1931
https://data.muziekweb.nl/Link/M00000041951,Edoardo Ferrari-Fontana,1878
https://data.muziekweb.nl/Link/M00000041976,Bill Monroe,1911
https://data.muziekweb.nl/Link/M00000042108,Emitt Rhodes,1950
https://data.muziekweb.nl/Link/M00000042170,Issac Felipe Delgado-Ramirez,1962
https://data.muziekweb.nl/Link/M00000042170,Issac Delgado,1962
https://data.muziekweb.nl/Link/M00000042173,Mac Rebenack,1941
https://data.muziekweb.nl/Link/M00000042173,Mac Rebennack & His Orchestra,1941
https://data.muziekweb.nl/Link/M00000042173,Mac Rebennack,1941
https://data.muziekweb.nl/Link/M00000042173,The Nighttripper,1941
https://data.muziekweb.nl/Link/M00000042173,Dr. John,1941
https://data.muziekweb.nl/Link/M00000042232,Jimmy Raney,1927
https://data.muziekweb.nl/Link/M00000042236,Lou Rawls,1935
https://data.muziekweb.nl/Link/M00000042275,Coolangubra,1989
https://data.muziekweb.nl/Link/M00000042296,Michael Blake,1964
https://data.muziekweb.nl/Link/M00000042325,Buddy Tate,1913
https://data.muziekweb.nl/Link/M00000042342,Eje Thelin,1938
https://data.muziekweb.nl/Link/M00000042424,Giacinto Figlia,1924
https://data.muziekweb.nl/Link/M00000042424,George Wallington,1924
https://data.muziekweb.nl/Link/M00000042620,Rosmary Kane,1956
https://data.muziekweb.nl/Link/M00000042620,Rose Marie [IE],1956
https://data.muziekweb.nl/Link/M00000042663,Ashaji,1933
https://data.muziekweb.nl/Link/M00000042663,Asha Bhosle,1933
https://data.muziekweb.nl/Link/M00000042726,Vilém Hes,1860
https://data.muziekweb.nl/Link/M00000042726,Willy Hesch,1860
https://data.muziekweb.nl/Link/M00000042726,Wilhelm Hesch,1860
https://data.muziekweb.nl/Link/M00000042735,Andrex,1907
https://data.muziekweb.nl/Link/M00000042752,Pola Negri,1897
https://data.muziekweb.nl/Link/M00000042757,Michelle Pfeiffer,1958
https://data.muziekweb.nl/Link/M00000042773,Cheikha Remitti,1923
https://data.muziekweb.nl/Link/M00000042773,Sheikha Rimitti,1923
https://data.muziekweb.nl/Link/M00000042773,Cheikha Rimitti,1923
https://data.muziekweb.nl/Link/M00000042808,Paul Brady,1947
https://data.muziekweb.nl/Link/M00000042841,Jeff Buckley,1966
https://data.muziekweb.nl/Link/M00000042871,William Hale,1945
https://data.muziekweb.nl/Link/M00000042871,Little Beaver,1945
https://data.muziekweb.nl/Link/M00000042876,Lisa Anne Loeb,1968
https://data.muziekweb.nl/Link/M00000042876,Lisa Loeb,1968
https://data.muziekweb.nl/Link/M00000042880,Whoopi Goldberg,1955
https://data.muziekweb.nl/Link/M00000042906,James Campbell of Kintail,1896
https://data.muziekweb.nl/Link/M00000042906,James C.M. Campbell,1896
https://data.muziekweb.nl/Link/M00000043005,Don Estelle,1933
https://data.muziekweb.nl/Link/M00000043009,James Burton,1939
https://data.muziekweb.nl/Link/M00000043036,Amar Ezzahi,1941
https://data.muziekweb.nl/Link/M00000043103,Jason Becker,1969
https://data.muziekweb.nl/Link/M00000043109,Louis Levy,1894
https://data.muziekweb.nl/Link/M00000043119,Dorian Harewood,1950
https://data.muziekweb.nl/Link/M00000043179,Eddie Condon,1905
https://data.muziekweb.nl/Link/M00000043184,Sheik Chinnamoulana,1924
https://data.muziekweb.nl/Link/M00000043184,Sheik Chinna Moulana,1924
https://data.muziekweb.nl/Link/M00000043190,Carl Jackson,1953
https://data.muziekweb.nl/Link/M00000043195,Soesja Citroen,1948
https://data.muziekweb.nl/Link/M00000043243,Lukas Ligeti,1965
https://data.muziekweb.nl/Link/M00000043259,Lucienne Boyer,1903
https://data.muziekweb.nl/Link/M00000043260,Mafalda Salvatini,1886
https://data.muziekweb.nl/Link/M00000043289,Bill Withers,1938
https://data.muziekweb.nl/Link/M00000043308,Vittorio de Sica,1901
https://data.muziekweb.nl/Link/M00000043312,Zuhura Swaleh,1947
https://data.muziekweb.nl/Link/M00000043359,Lola Artôt de Padilla,1876
https://data.muziekweb.nl/Link/M00000043398,Anna Marie Wooldridge,1930
https://data.muziekweb.nl/Link/M00000043398,Abbey Lincoln,1930
https://data.muziekweb.nl/Link/M00000043555,Antonio DiBartolomeo,1964
https://data.muziekweb.nl/Link/M00000043555,Tony Di Bart,1964
https://data.muziekweb.nl/Link/M00000043557,"Warren ""Sonny""  Sharrock",1940
https://data.muziekweb.nl/Link/M00000043557,Sonny Sharrock,1940
https://data.muziekweb.nl/Link/M00000043596,William Daniel McCafferty,1946
https://data.muziekweb.nl/Link/M00000043596,Dan McCafferty,1946
https://data.muziekweb.nl/Link/M00000043613,James Shaw,1939
https://data.muziekweb.nl/Link/M00000043613,King Hannibal,1939
https://data.muziekweb.nl/Link/M00000043720,Eddie Kendricks,1939
https://data.muziekweb.nl/Link/M00000043791,Leo Rowsome,1903
https://data.muziekweb.nl/Link/M00000043809,Carlo Dani,1873
https://data.muziekweb.nl/Link/M00000043844,Barry Ian Green,1950
https://data.muziekweb.nl/Link/M00000043844,Barry Blue,1950
https://data.muziekweb.nl/Link/M00000043921,Roberto Firpo,1884
https://data.muziekweb.nl/Link/M00000043935,Enrique Morente,1942
https://data.muziekweb.nl/Link/M00000043991,Alberto Aguilera Valadez,1950
https://data.muziekweb.nl/Link/M00000043991,Juan Gabriel,1950
https://data.muziekweb.nl/Link/M00000043996,Kasseem Daoud Dean,1978
https://data.muziekweb.nl/Link/M00000043996,Swizz Beats,1978
https://data.muziekweb.nl/Link/M00000043996,Swizz Beatz,1978
https://data.muziekweb.nl/Link/M00000044041,Rodney Crowell,1950
https://data.muziekweb.nl/Link/M00000044061,Lonnie Liston Smith,1942
https://data.muziekweb.nl/Link/M00000044198,Lobi Traoré,1961
https://data.muziekweb.nl/Link/M00000044199,John Edwin Hanna,1931
https://data.muziekweb.nl/Link/M00000044199,Jake Hanna,1931
https://data.muziekweb.nl/Link/M00000044204,Robert Jan Eduard Hoeke,1939
https://data.muziekweb.nl/Link/M00000044204,Rob Hoeke,1939
https://data.muziekweb.nl/Link/M00000044239,Shannon Jackson,1940
https://data.muziekweb.nl/Link/M00000044239,Ronald Shannon Jackson,1940
https://data.muziekweb.nl/Link/M00000044288,Barry Hughes,1937
https://data.muziekweb.nl/Link/M00000044340,Stanard Ridgway,1954
https://data.muziekweb.nl/Link/M00000044340,Stan Ridgway,1954
https://data.muziekweb.nl/Link/M00000044358,Tupac Shakur,1971
https://data.muziekweb.nl/Link/M00000044358,Tupac,1971
https://data.muziekweb.nl/Link/M00000044358,2Pac,1971
https://data.muziekweb.nl/Link/M00000044442,Don Ho,1930
https://data.muziekweb.nl/Link/M00000044489,Daliah Lewinbuk,1940
https://data.muziekweb.nl/Link/M00000044489,Daliah Lavi,1940
https://data.muziekweb.nl/Link/M00000044494,Vanessa Paradis,1972
https://data.muziekweb.nl/Link/M00000044504,Jon Lord,1941
https://data.muziekweb.nl/Link/M00000044613,Gerard van Maasakkers,1949
https://data.muziekweb.nl/Link/M00000044633,Gilbert Vandine Houston,1918
