person,name,year
https://data.muziekschatten.nl/som/1483b21a9b3945d1f57641754a5663f1,JOSE URROZ,16..
https://data.muziekschatten.nl/som/14891d68fac3500d9b7e03a59b9235af,KAREL (1850-1905) KOMZÁK,1850
https://data.muziekschatten.nl/som/148c367523f205bd95656ec3c3944a66,ALF HURUM,1882
https://data.muziekschatten.nl/som/148c707fae66693f6ba6dd2cefd108e7,BOB MARLEY,1945
https://data.muziekschatten.nl/som/148d61415cdbceed051ee90471f91ff5,ANTONI SLONIMSKI,1895
https://data.muziekschatten.nl/som/148de28b8420873545eff40be5f9606f,WILFRED BURNS,1917
https://data.muziekschatten.nl/som/148f6498827a1ee961e3d7740e259f89,BERTOLOMEU DE OLAGUÉ,1601
https://data.muziekschatten.nl/som/148f6498827a1ee961e3d7740e259f89,BERTOLOMEU DE OLAGUÉ,16..
https://data.muziekschatten.nl/som/1493a39a3131bf0eb628dc0b1abe2518,BR. LAMBERTUS,1801
https://data.muziekschatten.nl/som/1493a39a3131bf0eb628dc0b1abe2518,BR. LAMBERTUS,18..
https://data.muziekschatten.nl/som/1494600e277d823c30b733f2636d058c,JOSEF ALEXANDER,1907
https://data.muziekschatten.nl/som/1498a85a1d02372dcc2e60d2291d29e3,EVERT WESTRA,1921
https://data.muziekschatten.nl/som/149b7a1196cf33dab373483fee5650df,SAVARI,1786
https://data.muziekschatten.nl/som/149b7a1196cf33dab373483fee5650df,JEAN NICOLAS SAVARY,1786
https://data.muziekschatten.nl/som/149d45d2ad83e3dea381244390772c88,GASTON LEMAIRE,1854
https://data.muziekschatten.nl/som/14a2526b4231ee545ee293533c34e3c0,FRACHEN,1924
https://data.muziekschatten.nl/som/14a2526b4231ee545ee293533c34e3c0,VICTOR VAN FRACHEN,1924
https://data.muziekschatten.nl/som/14a32f4aac9be8f768e2da08b8d92cb7,HEINRICH VAN EYKEN,1861
https://data.muziekschatten.nl/som/14a8653c0f8b2deb22b0872a8c1ddee1,PETER (1791-1877) MÜLLER,1791
https://data.muziekschatten.nl/som/14aec3d2f75f47b3c8b7865d6cd6b076,C.E. POMEROY,1801
https://data.muziekschatten.nl/som/14aec3d2f75f47b3c8b7865d6cd6b076,C.E. POMEROY,18..
https://data.muziekschatten.nl/som/14b0d02355aec3e70dcfb8d7b62684d5,ANTONIO BOTTI,1701
https://data.muziekschatten.nl/som/14b0d02355aec3e70dcfb8d7b62684d5,ANTONIO BOTTI,17..
https://data.muziekschatten.nl/som/14b43fbb8ef96c2a73e84d17a30fc14b,NICOLAS MÉTRU,1600
https://data.muziekschatten.nl/som/14b4a05d9cb64246de17465520846f63,MARY MARRIOT,1801
https://data.muziekschatten.nl/som/14b4a05d9cb64246de17465520846f63,MARY MARRIOT,18..
https://data.muziekschatten.nl/som/14b4a05d9cb64246de17465520846f63,MARY MARRIOTT,1801
https://data.muziekschatten.nl/som/14b4a05d9cb64246de17465520846f63,MARY MARRIOTT,18..
https://data.muziekschatten.nl/som/14b54968866081ad2c8d4a037c8d4d1b,GOTTFRIED EMIL FISCHER,1791
https://data.muziekschatten.nl/som/14bb0f66709a5a57305f3ebe27d8e2fc,BENJAMIN FRANKLIN,1706
https://data.muziekschatten.nl/som/14c04c7f43bb8628cc0a9987a9a79795,KEES BÉAART,1931
https://data.muziekschatten.nl/som/14c04c7f43bb8628cc0a9987a9a79795,CEES BÉAART,1931
https://data.muziekschatten.nl/som/14c093e598d6f709d11ee9b8043644f7,PETER HÄRTLING,1933
https://data.muziekschatten.nl/som/14c1df62783eff354629001b6680e1dd,GERARD STELLAARD,1946
https://data.muziekschatten.nl/som/14c28722e42e84c13c6cf7f7fbff1ab6,TED VALERIO,1922
https://data.muziekschatten.nl/som/14c7228ec4e9188fbb292e8baa28ec46,THOMAS W. THURBAN,1874
https://data.muziekschatten.nl/som/14c7bdaca0b3038003f4b5b476391e91,SCHÄDLICH,1607
https://data.muziekschatten.nl/som/14c7bdaca0b3038003f4b5b476391e91,DAVID SCHEDLICH,1607
https://data.muziekschatten.nl/som/14cfbf73ea20591b36c2224e26120b51,ALICE PARKER,1925
https://data.muziekschatten.nl/som/14d071dc88c34f03b0c01cedccd8c62a,DANIEL S. GODFREY,1949
https://data.muziekschatten.nl/som/14d20e9cda9b66601e6374d1396cc8b8,JOHANN ANDREAS CRAMER,1723
https://data.muziekschatten.nl/som/14d37bbbd137cae39c7dbe175ac1e530,JAMES FENTON,1949
https://data.muziekschatten.nl/som/14d3dcba3835de4c7aba66955c11fb5d,INNOZENZ DANZI,1730
https://data.muziekschatten.nl/som/14d520dc979b62f794176e90d8b78808,JOHN HARTMANN,1830
https://data.muziekschatten.nl/som/14d5e9a3e19c9e61f5bc0074838c1d41,ERICH KRAUTMACHER,1927
https://data.muziekschatten.nl/som/14d6ab826d69fae4da1e7fc09f6eb150,WALTER KENT,1911
https://data.muziekschatten.nl/som/14dbafba95a530e5f9b66b05adfcf649,ROSETTA GROEN,1941
https://data.muziekschatten.nl/som/14dc60cffacd8ea259e3fe812158ece5,MIQUEL COSTA Y LLOBERA,1854
https://data.muziekschatten.nl/som/14dcf659ef095885c34560af23804e2f,WILLIAM COLLINS,1721
https://data.muziekschatten.nl/som/14eb23ff7ecdbfbe331ddda7f61fdac3,FRIEDRICH KARL KÜHMSTEDT,1809
https://data.muziekschatten.nl/som/14eb5c54bab0ecf364b194ff1a360af3,HENRI DE BORNIER,1825
https://data.muziekschatten.nl/som/14ee4311f944ba5cd9ea2c5ff9804b73,LESLIE BRIDGEWATER,1893
https://data.muziekschatten.nl/som/14f061a2464d172557fac2d8fee959c7,ALBERT PARLOW,1824
https://data.muziekschatten.nl/som/14f0cd4f7fe677fc53abf847137c7801,WILL AYTON,1948
https://data.muziekschatten.nl/som/14fdf416b71626613dc387c3d93ddfc6,BREDO LASSON,1838
https://data.muziekschatten.nl/som/14ff445b0a64c9c7de7dad1ae8285fb8,DITMAN,1801
https://data.muziekschatten.nl/som/14ff445b0a64c9c7de7dad1ae8285fb8,DITMAN,18..
https://data.muziekschatten.nl/som/14ff445b0a64c9c7de7dad1ae8285fb8,FON''-DITMAN'',1801
https://data.muziekschatten.nl/som/14ff445b0a64c9c7de7dad1ae8285fb8,FON''-DITMAN'',18..
https://data.muziekschatten.nl/som/14ff445b0a64c9c7de7dad1ae8285fb8,A.W. VON DITTMANN,1801
https://data.muziekschatten.nl/som/14ff445b0a64c9c7de7dad1ae8285fb8,A.W. VON DITTMANN,18..
https://data.muziekschatten.nl/som/150913ea0a52406f531c7ba5cc565b68,JÓGVAN WAAGSTEIN,1879
https://data.muziekschatten.nl/som/150f47544c18b92075a45aaa2ab1cac1,TOMÁS GARCÉS,1901
https://data.muziekschatten.nl/som/1515cae44c158cf96fcd875f7289f3fb,GYULA URBÁN,1938
https://data.muziekschatten.nl/som/15168945743553e04000cb508940c261,MARCEL BOUCARD,1892
https://data.muziekschatten.nl/som/151723e0f6372d8abc6c01f469043ebf,AREND WEHRKAMP,1901
https://data.muziekschatten.nl/som/151723e0f6372d8abc6c01f469043ebf,AREND WEHRKAMP,19..
https://data.muziekschatten.nl/som/1517d48ba3f6848e8f22ae16ac9f4346,GUSTAV PFIZER,1807
https://data.muziekschatten.nl/som/1518b12470f1b4e27da1f108b67f85d8,JOOP DE KNEGT,1931
https://data.muziekschatten.nl/som/151993575c4524e7d67d628500a5496e,RAMIZ IBRAGIMOV,1937
https://data.muziekschatten.nl/som/151a5e4bfdba6f2fa422678605a5d496,INA DETER,1947
https://data.muziekschatten.nl/som/151ec724da3f4d2c3b52c96eb286dd86,GABRIEL GROVLEZ,1879
https://data.muziekschatten.nl/som/151fa97ef42131cea0d66b0f5e5eae30,PETER BRÖMSE,1912
https://data.muziekschatten.nl/som/1531e41ba6b93bd565bacaaf37a8b7e2,RAUL HUGO ESPOILE,1889
https://data.muziekschatten.nl/som/15331718700c68bd272f32191dd5957a,WILHELM TELSCHOW,1809
https://data.muziekschatten.nl/som/1537f107652bf3b1976ce243db53fb7c,MARC MONNIER,1827
https://data.muziekschatten.nl/som/15391ba3342261917327f673d7ee561d,PHILIPPE GOUTTENOIRE,1962
https://data.muziekschatten.nl/som/15392e1375dbfec9d2a22bebce16b46a,MIKHAIL TSVETAYEV,1907
https://data.muziekschatten.nl/som/15392e1375dbfec9d2a22bebce16b46a,MIHAIL CVETAEV,1907
https://data.muziekschatten.nl/som/153d81c06bc9fbc42277df2ff32b3876,JACQUES MAUDUIT,1557
https://data.muziekschatten.nl/som/153e45ae66f0ef40e2ba1e2d66e03304,JANET BEAT,1937
https://data.muziekschatten.nl/som/153fc43ac8a63d0329525ebacab815c4,WIM VAN LIER,1901
https://data.muziekschatten.nl/som/153fc43ac8a63d0329525ebacab815c4,WIM VAN LIER,19..
https://data.muziekschatten.nl/som/1548f29e9c9aa593cbdcce285c48a5f1,GEORGE RATCLIFFE WOODWARD,1848
https://data.muziekschatten.nl/som/154db9860c21ae1cd194e1af599a2d00,MICHEL-DIMITRI CALVOCORESSI,1877
https://data.muziekschatten.nl/som/154e1b61b86594399d3dc169f3a71a09,LEEN PERSIJN,1943
https://data.muziekschatten.nl/som/154f97f049da4815381f6a275e0d0fb4,JOHN CLIFFORD,1919
https://data.muziekschatten.nl/som/155193c18dda30f0efcab16656261f74,ALFONSO GIBILARO,1888
https://data.muziekschatten.nl/som/1552462c20c88a340a863fb81578aa9b,ERNEST GROSJEAN,1844
https://data.muziekschatten.nl/som/1552c915bdd3e612fc1f8353e2c33c18,CAT STEVENS,1948
https://data.muziekschatten.nl/som/1555d06bd816cf68c1d04b30707e4f4c,SCHILLER,1801
https://data.muziekschatten.nl/som/1555d06bd816cf68c1d04b30707e4f4c,SCHILLER,18..
https://data.muziekschatten.nl/som/1555d06bd816cf68c1d04b30707e4f4c,SHILLER,1801
https://data.muziekschatten.nl/som/1555d06bd816cf68c1d04b30707e4f4c,SHILLER,18..
https://data.muziekschatten.nl/som/1555d06bd816cf68c1d04b30707e4f4c,SJILLER,1801
https://data.muziekschatten.nl/som/1555d06bd816cf68c1d04b30707e4f4c,SJILLER,18..
https://data.muziekschatten.nl/som/1555d06bd816cf68c1d04b30707e4f4c,B. SILLER,1801
https://data.muziekschatten.nl/som/1555d06bd816cf68c1d04b30707e4f4c,B. SILLER,18..
https://data.muziekschatten.nl/som/155840766f20a44231db5270614351b3,TADASHI YAMANOUCHI,1927
https://data.muziekschatten.nl/som/155840766f20a44231db5270614351b3,TADASHI YAMANOUCHI,1935
https://data.muziekschatten.nl/som/1559700a68bb862956093d33a3f4b51a,GUTIERREZ,1813
https://data.muziekschatten.nl/som/1559700a68bb862956093d33a3f4b51a,ANTONIO GARCÍA GUTIÉRREZ,1813
https://data.muziekschatten.nl/som/155a58d3ebc47d6774e35c49038fd980,BURTON LANE,1912
https://data.muziekschatten.nl/som/155d1d56fda1566df13cb2ab4e2dd858,MATHIEU DIJKER,1927
https://data.muziekschatten.nl/som/155e2e2886517b76f18a5e07f2472800,GRANT GRIGORÂN,1919
https://data.muziekschatten.nl/som/1564c18ce6f711a0ce787fcc5b28f0f4,WILHELM GANZ,1833
https://data.muziekschatten.nl/som/156838380c64b621ec23a24ca300d3f3,ALEX DE HAAS,1896
https://data.muziekschatten.nl/som/156b9b8f2c89de087522ac92671762a7,STEFAN LINDGREN,1960
https://data.muziekschatten.nl/som/156bb7b7c823bb538bb568eef1acc03c,GASPARD KUMMER,1795
https://data.muziekschatten.nl/som/156f8eef4c4f0c5bdd5552fb1029fcd1,STRATEN,1955
https://data.muziekschatten.nl/som/156f8eef4c4f0c5bdd5552fb1029fcd1,GIORGIO VAN STRATEN,1955
https://data.muziekschatten.nl/som/1571fc5236446494c0d93706d5ffd55e,CARL ROBRECHT,1888
https://data.muziekschatten.nl/som/1572da60cbc878b3d165d9f383538ca6,M.P. CODY,1801
https://data.muziekschatten.nl/som/1572da60cbc878b3d165d9f383538ca6,M.P. CODY,18..
https://data.muziekschatten.nl/som/1575a24a25f43003343931fe60bc20f4,ERIC BEEKES,1949
https://data.muziekschatten.nl/som/1576e3f2ffc60bd250527822729e22a7,LOUIS ZIMMERMANN,1873
https://data.muziekschatten.nl/som/1578cd7fbf00f887640ee0ab9a052f4c,LIBERA,1912
https://data.muziekschatten.nl/som/1578cd7fbf00f887640ee0ab9a052f4c,SANDRO DALLA LIBERA,1912
https://data.muziekschatten.nl/som/157fac6cc995410338eae9d58bc7a0ae,GIUSEPPE PEROSI,1842
https://data.muziekschatten.nl/som/1587b79551b181813509b12d6f12c99f,AMBROZ COPI,1973
https://data.muziekschatten.nl/som/1587dcb093a2dcf83c600ed447299fb0,SAMUEL SCHUIJER,1873
https://data.muziekschatten.nl/som/158eb67a69b8a2fd04b7055d91ddf887,FRANCISQUE DARCIEUX,1801
https://data.muziekschatten.nl/som/158eb67a69b8a2fd04b7055d91ddf887,FRANCISQUE DARCIEUX,18..
https://data.muziekschatten.nl/som/1591c36c09f4f5aa41db3497a9243e4c,AUREL,0121
https://data.muziekschatten.nl/som/1591c36c09f4f5aa41db3497a9243e4c,MARCUS AURELIUS,0121
https://data.muziekschatten.nl/som/1594a3e2c2d8f6a872e627df58118c8a,GARAEV,1943
https://data.muziekschatten.nl/som/1594a3e2c2d8f6a872e627df58118c8a,GARAYEV,1943
https://data.muziekschatten.nl/som/1594a3e2c2d8f6a872e627df58118c8a,KARAEV,1943
https://data.muziekschatten.nl/som/1594a3e2c2d8f6a872e627df58118c8a,KARAJEW,1943
https://data.muziekschatten.nl/som/1594a3e2c2d8f6a872e627df58118c8a,KARAYEV,1943
https://data.muziekschatten.nl/som/1594a3e2c2d8f6a872e627df58118c8a,FARAC QARAYEV,1943
https://data.muziekschatten.nl/som/1594f0d0b5dfbd81685bfc8468d341b3,HERBERT MURRILL,1909
https://data.muziekschatten.nl/som/1596cb2640e9b9cee7018fbe2b1fef4b,SAWAKO TAMARU,1956
https://data.muziekschatten.nl/som/159707dea74010f90844439878fbcba1,FERNAND ANDRIEU,1863
https://data.muziekschatten.nl/som/15996ad9a2cf7a95a2459885b9015534,ASTRID JOOSTEN,1958
https://data.muziekschatten.nl/som/159c0700ad10f5f9c7cda1e581ccdc24,JOHANN HERMANN SCHEIN,1586
https://data.muziekschatten.nl/som/15a32619e3b222831a5103d76d681b65,JOHANN KUGELMANN,1495
https://data.muziekschatten.nl/som/15a50e6c5f8b735a7c1083a6ba535412,JOHN PHILIP SOUSA,1854
https://data.muziekschatten.nl/som/15a52cf3164786f1e32a47f5c6557927,ERIC HUDES,1920
https://data.muziekschatten.nl/som/15a716c32556a5c6d90b5e5b2916798c,GLENN E. SMITH,1946
https://data.muziekschatten.nl/som/15a7458f3e5449a032525d8fb59ffc0e,JOHANNA VETH,1852
https://data.muziekschatten.nl/som/15a7a639dc9e53df13edd614fa6df9aa,MAXIMILIAN HEIDRICH,1864
https://data.muziekschatten.nl/som/15ab5f8b353a81f6c1727e356502f758,JOHANN NEPOMUK KRÁL,-09-14
https://data.muziekschatten.nl/som/15ab5f8b353a81f6c1727e356502f758,JOHANN NEPOMUK KRÁL,1839
https://data.muziekschatten.nl/som/15af0a20fec5f6ee9aebe9c13df49eac,DMITRIJ SARTINSKIJ-BEJ,18..
https://data.muziekschatten.nl/som/15afe073b015a4a5dd9bff7692bc69a0,CARLO BOCCADORO,1963
https://data.muziekschatten.nl/som/15b131c06f674e58e48d4d46e9be46b4,LAZARE SAMINSKY,1882
https://data.muziekschatten.nl/som/15b5314358e668963864f2ed48b5200b,GEORGE FROCK,1938
https://data.muziekschatten.nl/som/15b76aee1e3417d430089e6c5ee675a5,OTHMAR KLOSE,1889
https://data.muziekschatten.nl/som/15b7d561790047582a99cd5525910b5f,WILLIAM HORATIO CLARKE,1840
https://data.muziekschatten.nl/som/15bb1c980f5a81204413a1427e36ae01,MATIJA BRAVNICAR,1897
https://data.muziekschatten.nl/som/15bbe0bc4f3f1fd788dbb31a107e67e1,GÉRARD BOUCARET,1940
https://data.muziekschatten.nl/som/15bf8418bca81d57a6835b6a71f0ead5,CORNELIUS FREUNDT,1535
https://data.muziekschatten.nl/som/15c0665fcd08342d6d54295e40f85ee0,JACOB GRIT,1885
https://data.muziekschatten.nl/som/15c23ea35d10941ac2cf3bba1a1a5ea3,JOHANN CHRISTOPH KELLNER,1736
https://data.muziekschatten.nl/som/15c94452e61d6079326e176aa163c70a,ANTOINE ALBANÈSE,1728
https://data.muziekschatten.nl/som/15cf4823546dde7d63d68d27fab498de,MATTHIAS JORISSEN,1739
https://data.muziekschatten.nl/som/15d7c98ac8fd545653b3ab26a44df997,FRANS VAN OLDENBURG ERMKE,1909
https://data.muziekschatten.nl/som/15db054d728146a5ceff1ed16153a154,ANTON BERNHARD FÜRSTENAU,1792
https://data.muziekschatten.nl/som/15dd1774e53affa02d7bf52a835d282f,PIERRE DELANOË,1918
https://data.muziekschatten.nl/som/15de90962a725f9c6b44d2b8fcb7c836,IL'Â KATAEV,1939
https://data.muziekschatten.nl/som/15e0e6f1197620b695fe2de9c48ed64d,TAMARA LUND,1941
https://data.muziekschatten.nl/som/15eee15eee2260a3250377019ac8ba7b,HENRI BEAUCLAIR,1860
https://data.muziekschatten.nl/som/15f4325e436aa6a8f88960a3068a97d4,GERMAN OKUNEV,1931
https://data.muziekschatten.nl/som/15fb96fe97504711566572069abf24b5,PIERRE MONTREUILLE,1901
https://data.muziekschatten.nl/som/15fb96fe97504711566572069abf24b5,PIERRE MONTREUILLE,19..
https://data.muziekschatten.nl/som/1608ffb44b1d157f0df74b23fe106986,KARL KRAFT,1903
https://data.muziekschatten.nl/som/160ddd09991a4fdb6320adc51452e5ec,RUNE LINDSTEN,1932
https://data.muziekschatten.nl/som/161224ded04bce2b8be81a74755eef43,JAN SPOEL,1973
https://data.muziekschatten.nl/som/16142bd2ba2a0fb19da064c28162bc75,SONIA BO,1960
https://data.muziekschatten.nl/som/1619c685aa2425493274be8e886b1e25,ARMAND M. MULOT,1910
https://data.muziekschatten.nl/som/161b1025328ed3a53c1c08737b09b58f,ARTHUR GOTTSCHALK,1952
https://data.muziekschatten.nl/som/161c484754222db8bd1af6d2b2c54de0,LUDWIG KUSCHE,1901
https://data.muziekschatten.nl/som/161e292b58a5e60aaf2a438072ef4ca1,DIMITRIS SGOUROS,1969
https://data.muziekschatten.nl/som/16277b065171a4e313865e60115e1746,JOE GARLAND,1903
https://data.muziekschatten.nl/som/162c0ba661572db25dd7236162994c9d,YINGHAI LI,1927
https://data.muziekschatten.nl/som/162ec1321d531fea6699d131bc65f6ab,KOOS VAN DE GRIEND,1905
https://data.muziekschatten.nl/som/1635250a03c2d02f7a3f23110565d354,VITTORIO MASCHERONI,1895
https://data.muziekschatten.nl/som/1638fdb714d19b3e593c3312a486e563,LEON RENÉ,1902
https://data.muziekschatten.nl/som/164022cb2198ebc894e72d4cdfb3156e,OTTO VRIESLANDER,1880
https://data.muziekschatten.nl/som/16418be2cd0fecf0fcea95960ed31d1a,NAGOVITSIN,1939
https://data.muziekschatten.nl/som/16418be2cd0fecf0fcea95960ed31d1a,NAGOVITZIN,1939
https://data.muziekschatten.nl/som/16418be2cd0fecf0fcea95960ed31d1a,VÂCESLAV NAGOVICIN,1939
https://data.muziekschatten.nl/som/1642bf0a99df898cc1858e634c7359d7,JOHANN FRIEDRICH GRENSER,1758
https://data.muziekschatten.nl/som/164431b961f18522cabf616aa79016dd,MARCEL BITSCH,1921
https://data.muziekschatten.nl/som/164d3a780c4dcb9093db927f929bb3f8,BRUNHOFF,1899
https://data.muziekschatten.nl/som/164d3a780c4dcb9093db927f929bb3f8,JEAN DE BRUNHOFF,1899
https://data.muziekschatten.nl/som/1651f3c978be51b1df1f51327493ff10,C.J.C. GEERLINGS,1865
https://data.muziekschatten.nl/som/16567635727fab1771cb2f5519af9a48,JOHANN GEORG NICOLAI,1720
https://data.muziekschatten.nl/som/1656dca70e86eda381e45cda58ee949e,PETER KORFMACHER,1966
https://data.muziekschatten.nl/som/1658016bd2d77f2e632ab1c76cbe33e9,FRIEDRICH SCHWARZ,1895
https://data.muziekschatten.nl/som/1659e4ec9ac8281dc5ae2960bd65ccc9,JOHN HUGHES,1950
https://data.muziekschatten.nl/som/165b5a1e8b4f258307e8cd9037400254,JOACHIM KÖTSCHAU,1905
https://data.muziekschatten.nl/som/165e6195e58a99614fe3066dccc271c1,VLADIMIR BRAGIN,1896
https://data.muziekschatten.nl/som/1660028058306dcb06ed45bd540768b9,PIERRE MERCURE,1927
https://data.muziekschatten.nl/som/16609e6c875216ea07e9e62ba64c4970,IVON DE BIE,1914
https://data.muziekschatten.nl/som/16609e6c875216ea07e9e62ba64c4970,YVON DEBIE,1914
https://data.muziekschatten.nl/som/16609e6c875216ea07e9e62ba64c4970,DON BAYO,1914
https://data.muziekschatten.nl/som/1661270cd0193033fb9919365f82d445,HARRY CARLTON,18..
https://data.muziekschatten.nl/som/16615f769239d2ce97ba1ef13b810af6,CHARLES PRENTICE,1898
https://data.muziekschatten.nl/som/16618ec0c03d9e46933c25e48bd68b53,A.P. MURKENS,1870
https://data.muziekschatten.nl/som/1662012a45fbc14ffcb6b3bdd8a1c685,NÉSTOR LUJÁN,1922
https://data.muziekschatten.nl/som/166788c595611c5fd9276aac2295cf6b,BILL DOBBINS,1947
https://data.muziekschatten.nl/som/16691aeca80c82b9d32b82fa4ab1451b,MARC BLEUSE,1937
https://data.muziekschatten.nl/som/166cec50e05dde2a8b3842cef85ec1a2,JOSEPH ANTONIUS VERHEIJEN,1837
https://data.muziekschatten.nl/som/166da04d92fe3fadff25793bbf92960a,TAKASHI SAKAI,1948
https://data.muziekschatten.nl/som/166eb61675b0034f80f8212442727e16,JULES CATY,1908
https://data.muziekschatten.nl/som/16715b84bba1085eb865b88ed38a6ed8,HOMEROS,900
https://data.muziekschatten.nl/som/16715b84bba1085eb865b88ed38a6ed8,HOMERUS,900
https://data.muziekschatten.nl/som/1676e36f6f8d2bdf2f844414bbe0d472,BILL ADOR,1924
https://data.muziekschatten.nl/som/1678dda3077a47a8cc06f04c30783e54,KRIS BERG,1901
https://data.muziekschatten.nl/som/1678dda3077a47a8cc06f04c30783e54,KRIS BERG,19..
https://data.muziekschatten.nl/som/167c5bbac3fb00f6e1067348dfc1ab48,IAN ASTBURY,1962
https://data.muziekschatten.nl/som/167f940613804ad6cfb5c4b85a96e870,JOSEF BOHÁC,1929
https://data.muziekschatten.nl/som/1683e68da5dcfe3dc98e488897cd566e,MARIO COSTA,1858
https://data.muziekschatten.nl/som/16855616d41fcc4e65058b4908393710,JAN ZACHARIASIEWICZ,1823
https://data.muziekschatten.nl/som/1686b70d888067dae3e15ca4edca14fe,RAUL MALDONADO,1937
https://data.muziekschatten.nl/som/168b604569f861099e32c2fea4ac84d6,SCOTT FRANKEL,1963
https://data.muziekschatten.nl/som/168e158ccdaff1a1af669d6685610f4a,ERIC VERBUGT,1966
https://data.muziekschatten.nl/som/168f55be7dcf4a83650e1ae15cfa9438,LOUIS-SÉBASTIEN LEBRUN,1764
https://data.muziekschatten.nl/som/1690d3d5e9b829d8370977acf512337c,JOSEPH DE PINNA,1701
https://data.muziekschatten.nl/som/1690d3d5e9b829d8370977acf512337c,JOSEPH DE PINNA,17..
https://data.muziekschatten.nl/som/16939b6dd1215bb36fa254ea97a310ef,NICCOLÒ DÔTHEL,1721
https://data.muziekschatten.nl/som/1693b25c04098a86bd580e6b386b028f,JACQUES-BÉNIGNE BOSSUET,1627
https://data.muziekschatten.nl/som/1695b61f919f5a3dc10b32a58749ffb1,DEMETRIOS CAPETANAKIS,1912
https://data.muziekschatten.nl/som/16987fa02d49165c2b25644135d86204,WALTHER HIRSCHBERG,1889
https://data.muziekschatten.nl/som/1698b5176c11e243adb1389fd780edb1,DOMENICO CIMOSO,1780
https://data.muziekschatten.nl/som/169a6d3c6fd67c51f6289ad41f2125c2,PAVOL KOYS,1932
https://data.muziekschatten.nl/som/169b00b3facdcb89e12c4bfc4558fd52,CHARLES JARDIN,1801
https://data.muziekschatten.nl/som/169b00b3facdcb89e12c4bfc4558fd52,CHARLES JARDIN,18..
https://data.muziekschatten.nl/som/16a3d2e6eb20d01853b44e4d453a5b94,GIUSEPPE BELLENGHI,1847
https://data.muziekschatten.nl/som/16a3d2e6eb20d01853b44e4d453a5b94,G.B. PIRANI,1847
https://data.muziekschatten.nl/som/16a792a221293c6aaa7cfdeb61245e1d,WILLEM GERARD VAN NOUHUYS,1854
https://data.muziekschatten.nl/som/16a82e8364a47f121700205d3707f2cc,FRED KASSEN,1903
https://data.muziekschatten.nl/som/16aab89f92a64c7408b490bd80b9ecce,HUBERT PATÁKY,1892
https://data.muziekschatten.nl/som/16aab89f92a64c7408b490bd80b9ecce,HUÉRT PÀTA,1892
https://data.muziekschatten.nl/som/16b07d6456fe904d8ea42d33449551a1,GER NATTE,19..
https://data.muziekschatten.nl/som/16b1e3fd94f2ca2434beb13b8f4491a4,BERNARD JOHNSON,1868
https://data.muziekschatten.nl/som/16ba8610f88a22e8494343b995fde6c3,VILKO UKMAR,1905
https://data.muziekschatten.nl/som/16bc79313f9f425b6601688d1a6e9f36,WIEBE SCHUURMANS,1928
https://data.muziekschatten.nl/som/16bef3972d396cc42ab5d51d86d79115,ILSE VON STACH,1879
https://data.muziekschatten.nl/som/16c7cf4611c621a0a29cf9b1a75becd2,TITO MADINEZ,1921
https://data.muziekschatten.nl/som/16c8d4a5aa07bafa87ba95406c54adba,RICHARD FALL,1882
https://data.muziekschatten.nl/som/16ca11db7bcf2f2901efd87981852bd7,JOSEPH S. MOORAT,1801
https://data.muziekschatten.nl/som/16ca11db7bcf2f2901efd87981852bd7,JOSEPH S. MOORAT,18..
https://data.muziekschatten.nl/som/16ca24da3a1379d199be3f6e2f68192f,JULIAN TUWIM,1894
https://data.muziekschatten.nl/som/16ca3780a1a9ccceb634603ee3f759ec,BOUCHERIT-LE-FAURE,1879
https://data.muziekschatten.nl/som/16ca3780a1a9ccceb634603ee3f759ec,MAGDELEINE BOUCHERIT LE FAURÉ,1879
https://data.muziekschatten.nl/som/16ca6e774d0e9a2305c9d2d31d60873f,ULLI BEIER,1922
https://data.muziekschatten.nl/som/16d0c6e0dbb3fac0fb0e29aae1b8a758,HANS NIEHAUS,1953
https://data.muziekschatten.nl/som/16d2670120e29bf6df413c9a93bca720,SPASSOV,1949
https://data.muziekschatten.nl/som/16d2670120e29bf6df413c9a93bca720,BOZIDAR SPASOV,1949
https://data.muziekschatten.nl/som/16d3f99bc6519024d0419b77d05dfaa6,JUAN BAUTISTA MASSA,1885
https://data.muziekschatten.nl/som/16d4a947735504e78f99410ec1d2e803,JIMMY NORTON,1801
https://data.muziekschatten.nl/som/16d4a947735504e78f99410ec1d2e803,JIMMY NORTON,18..
https://data.muziekschatten.nl/som/16d4ed3ce83ea4cfa2f1970cef665d78,ANTON AVERKAMP,1861
https://data.muziekschatten.nl/som/16d7d2a961bb5c41b12f427f953e5a03,GRANADOS,1867
https://data.muziekschatten.nl/som/16d7d2a961bb5c41b12f427f953e5a03,HENRI GAZIEL,1867
https://data.muziekschatten.nl/som/16db0f6ecdc837d4b80fe6fa87a97f5c,PETER TETTEROO,1947
https://data.muziekschatten.nl/som/16dd1351e481e71f229ab19b4d47ecb4,MICHAEL FLANDERS,1922
https://data.muziekschatten.nl/som/16e135ecbc267a4aec4c572d355534cf,WIM JONGBLOED,1929
https://data.muziekschatten.nl/som/16e2da07e1eff6a0dc61f33d2f1bc7bd,GÉO CLÉMENT,1902
https://data.muziekschatten.nl/som/16e5f67e75824ea0a45632222e4125b4,AULEN,1401
https://data.muziekschatten.nl/som/16e5f67e75824ea0a45632222e4125b4,AULEN,14..
